customer,area,name,sales,db2
"7384646","Demonte, Eduardo","F.M. Rodrigues & CIA Ltda","13.099","86,82194155"
"7384651","Demonte, Eduardo","MRV Prime Parati Luiz Coutinho Inc.","17.193","81,28108187"
"7384652","Demonte, Eduardo","MRV Prime Proj. Campo Grande I Inco","12.004","81,13860623"
"7385104","Demonte, Eduardo","Advansat Ind. e Com. de Prod. Elet.","18.250","64,37914281"
"7385105","Demonte, Eduardo","Ataluz Materiais Eletronicos Ltda","2.760","86,26105481"
"7385107","Demonte, Eduardo","Rossi Materiais Elétricos Ltda","8.978","77,17922415"
"7385111","Demonte, Eduardo","Sargento Ferragens Ltda","22.174","75,47087443"
"7385327","Demonte, Eduardo","IBL Construções Com e Man Eletromec","399,75","96,37023139"
"7385416","Demonte, Eduardo","Linea Led Com e Serv de Art","1.699","84,90141707"
"7385417","Demonte, Eduardo","Mitre Santo Andre Emp. SPE","10.015","72,26569209"
"7385593","Demonte, Eduardo","Instituto Maua de Tecnologia - IMT","2.338","85,73341147"
"7385594","Demonte, Eduardo","Coquimbo Inv. Imobiliario Ltda","7.216","85,36329154"
"7385847","Demonte, Eduardo","Só Eletrica Ind Com de Equipamentos","469,64","86,45771229"
"7385848","Demonte, Eduardo","SPE Jaragua Emp. Imob. Ltda","2.723","83,26246291"
"7386158","Demonte, Eduardo","MRV Engenharia e Participações S.A","462,45","80,9017191"
"7386159","Demonte, Eduardo","MRV Prime Projeto MT Incop.SPE Ltda","3.103","81,14618315"
"7386160","Demonte, Eduardo","Eletro Ferragens Moraes Ltda","1.798","83,45606229"
"7386161","Demonte, Eduardo","Elayr Wanderley Dias Junior","5.097","85,29280786"
"7386162","Demonte, Eduardo","Fermatel Ferragens e Materiais Elet","3.415","84,00014056"
"7386163","Demonte, Eduardo","Pablo Cesar Pires de Oliveira -ME","5.086","85,90144401"
"7386164","Demonte, Eduardo","Global Materiais de Construção Ltda","3.607","82,15784892"
"7386257","Demonte, Eduardo","Carlos Moura & Filho Ltda","1.500","86,17410729"
"7386343","Demonte, Eduardo","Equipamentos Eletrônicos Santa Mari","31.370","75,88866493"
"7386439","Demonte, Eduardo","Comcel Coml de Mat. Eletricos Ltda-","14.585","83,65803789"
"7386452","Demonte, Eduardo","JKR Com de Materiais","725,69","86,13181937"
"7386454","Demonte, Eduardo","Rizia KPM e Silva ME","10.506","81,51563264"
"7386586","Demonte, Eduardo","Gabriel Candido da Cunha","349,24","79,08315199"
"7386745","Demonte, Eduardo","Sargento Ferragens Ltda","19.386","76,82253664"
"7386748","Demonte, Eduardo","Center Castilho Materiais para","8.739","49,25325652"
"7386750","Demonte, Eduardo","Santil Comercial Eletrica Eireli","5.956","102,204144"
"7386752","Demonte, Eduardo","Santil Comercial Eletrica Eireli","8.048","75,59898263"
"7386845","Demonte, Eduardo","RF Automação  Industrial - Eireli","2.658","89,71611064"
"7386854","Demonte, Eduardo","Serrana Materiais para Construção L","921,29","87,53161328"
"7386858","Demonte, Eduardo","Felipe Engenharia Ltda","1.477","84,32357761"
"7386890","Demonte, Eduardo","MRV Prime Projeto Mt H Incorp","41.541","92,11884513"
"7386891","Demonte, Eduardo","José Amadeu e CIA","1.423","86,35957978"
"7386993","Demonte, Eduardo","Nildineia Mendes de Souza ME","1.505","81,0417345"
"7387004","Demonte, Eduardo","Depósito Conara Limitada","6.226","84,98326406"
"7387007","Demonte, Eduardo","MRV Engenharia e Participações SA","12.843","76,28092726"
"7387345","Demonte, Eduardo","Onyx Flex Empreendimento","8.101","86,22910672"
"7387346","Demonte, Eduardo","Viva Lapa Empreendimentos","5.033","72,48181607"
"7387347","Demonte, Eduardo","Airosa  Empreendimento Imb Ltda","3.128","72,71181348"
"7387350","Demonte, Eduardo","Camel- Caruaru Materiais Elétricos","13.601","79,68794001"
"7387351","Demonte, Eduardo","Comercio de Materiais Eletricos R C","1.486","76,61156802"
"7387457","Demonte, Eduardo","Parque Aspen Incorporacoes","4.769","68,72987185"
"7387458","Demonte, Eduardo","MRV Prime Maceio I Incorporação","12.545","79,62654308"
"7387500","Demonte, Eduardo","Mayana Israel Carneiro dos Anjos","891,32","84,03379258"
"7387506","Demonte, Eduardo","A&M Atacadista Eirelli","9.943","78,0276653"
"7387509","Demonte, Eduardo","EID & CIA Ltda","2.445","84,92025192"
"7387548","Demonte, Eduardo","Santana & Santos Materiais Elétrico","5.465","81,86219439"
"7387699","Demonte, Eduardo","Lima Almeida Material de Construção","747,44","83,2401263"
"7387703","Demonte, Eduardo","Izidorio dos Santos Reis EPP","933,78","84,26610122"
"7387706","Demonte, Eduardo","Kenio Material de Construção Ltda E","821,44","84,7645598"
"7387711","Demonte, Eduardo","Palacio da Ferramenta Maquinas Ltda","15.912","76,49983754"
"7387776","Demonte, Eduardo","Comercial Brasilândia de Ferramenta","736,97","85,11065579"
"7387833","Demonte, Eduardo","Urbitec Construções Ltda","5.299","76,54476861"
"7387951","Demonte, Eduardo","Portland Incorporadora Ltda","3.042","81,69721951"
"7388041","Demonte, Eduardo","Conde Com de Purif de Aguá Ltda","369,57","83,81362124"
"7388098","Demonte, Eduardo","Indumax Service Ltda","2.539","84,17644742"
"7388112","Demonte, Eduardo","Brown Yp Empreendimento","5.383","82,72436975"
"7388113","Demonte, Eduardo","Espaço da Construção Ltda","1.793","77,99358706"
"7388339","Demonte, Eduardo","Parque dos Cantos Incorporações Ltd","10.680","78,47190557"
"7388351","Demonte, Eduardo","Glolani Comercial Limitada","9.714","77,72242726"
"7388451","Demonte, Eduardo","Invicta Material de Construção Ltda","1.706","76,7577896"
"7388453","Demonte, Eduardo","Mitre Vila Matilde Empreendimentos","3.176","71,77858668"
"7388797","Demonte, Eduardo","Fraven Tintas Ltda EPP","787,42","81,11173199"
"7388920","Demonte, Eduardo","Tecnisa S/A","967,39","78,6642409"
"7389119","Demonte, Eduardo","Braido Materiais Eletricos e Ilumin","2.571","89,09066865"
"7389121","Demonte, Eduardo","M N Teruya Comercial de Ferramentas","26.225","75,40889278"
"7389124","Demonte, Eduardo","M.N Teruya Comercial de Ferramentas","24.202","74,55875037"
"7389125","Demonte, Eduardo","Parque Sul Lote 6 RP Spe Ltda","15.493","94,2834496"
"7389206","Demonte, Eduardo","Elétrica Radiante Materiais","2.229","86,7552669"
"7389394","Demonte, Eduardo","Amani - Const e Empreendimentos","1.367","85,98063167"
"7389694","Demonte, Eduardo","Melnick Even Cedro Empreendimento","10.550","75,43421448"
"7389818","Demonte, Eduardo","Roberto Rosario Junior","749,99","69,16892225"
"7389863","Demonte, Eduardo","Alphatronic Comércio e Serviços Ltd","1.130","81,61671031"
"7389884","Demonte, Eduardo","Vertical Eletrico & Construção Ltda","2.911","77,62940008"
"7389996","Demonte, Eduardo","Vip Informática Ltda","2.252","83,04851402"
"7390102","Demonte, Eduardo","Residencial Martin Luther King Spe","2.570","73,34202385"
"7390103","Demonte, Eduardo","MRV MD PE Lyra Construções Spe Ltda","3.937","78,98408247"
"7390190","Demonte, Eduardo","Comercial de Mat de Construção Coro","1.318","86,04735883"
"7390233","Demonte, Eduardo","RC Teive Comércio e Distribuição Lt","2.210","60,96299748"
"7390237","Demonte, Eduardo","Brasil Eletrica Com de Materiais","1.244","88,36012862"
"7390239","Demonte, Eduardo","Brasil Eletrica Com de Materiais","1.244","88,53697749"
"7390240","Demonte, Eduardo","José Borges da Silva Filho","914","88,3380744"
"7390241","Demonte, Eduardo","CM Comercio de Material Eletrico Lt","1.244","88,53697749"
"7390310","Demonte, Eduardo","Mel de Moraes","814,8","82,32326951"
"7390317","Demonte, Eduardo","Eletrica Bueno&Venturato Ltda","1.572","86,55134035"
"7390323","Demonte, Eduardo","Veneza Material de Construção Ltda","3.771","74,31417677"
"7390366","Demonte, Eduardo","Comercio de Materiais Eletricos","1.162","87,8369194"
"7390424","Demonte, Eduardo","MRV Engenharia e Participações S A","11.723","82,43984706"
"7390466","Demonte, Eduardo","J J Antunes Eireli ME","1.598","88,64101553"
"7390468","Demonte, Eduardo","Melnick Even Madreperola Empreed","4.098","74,50682297"
"7390510","Demonte, Eduardo","Pq Filadelfia Incorp. Spe Ltda","2.480","80,21590712"
"7390512","Demonte, Eduardo","B A Elétrica Ltda","1.452","75,39375908"
"7390575","Demonte, Eduardo","Mayara Cristina Ribeiro Maia","0","X"
"7390586","Demonte, Eduardo","CNL Eventos e Locações Eireli","1.388","78,27139153"
"7390587","Demonte, Eduardo","Reserva Real Incorporações Ltda","20.577","84,37133996"
"7390662","Demonte, Eduardo","R N Montagem Industrial Ltda","2.823","79,48423663"
"7390704","Demonte, Eduardo","F R Comércio e Distribuição Eirelli","740,89","79,92819447"
"7390740","Demonte, Eduardo","Veneza Material de Construção Ltda","5.992","79,22171559"
"7390741","Demonte, Eduardo","Maxcasa XXVIII Empreendimentos","4.848","82,24130392"
"7390952","Demonte, Eduardo","Dislamp Distribuicao Eireli - ME","1.555","82,8039198"
"7390995","Demonte, Eduardo","MRV Prime LXXI Incorporações Ltda","12.827","83,32684969"
"7391028","Demonte, Eduardo","Aea Marginal Tietê Dist de Materiai","12.194","75,08415769"
"7391030","Demonte, Eduardo","Bonelli Emp Imobiliários Ltda","2.669","76,74977144"
"7391086","Demonte, Eduardo","Davinel Materiais Eletricos Ltda","1.564","80,84818032"
"7391092","Demonte, Eduardo","R H Industria e Comércio Ltda","48.397","84,36542222"
"7391184","Demonte, Eduardo","TES do Brasil Comércio e Serviços L","745,2","91,65593129"
"7391248","Demonte, Eduardo","Dez Eletricidade Ltda ME","2.524","84,70196262"
"7391249","Demonte, Eduardo","F & V Comércio de Ferragens Ltda","1.588","87,71417053"
"7391252","Demonte, Eduardo","A.T. Miasiro","737,26","71,05634376"
"7391262","Demonte, Eduardo","Octarte Arquitetura em Eventos Eire","2.016","82,04284914"
"7391304","Demonte, Eduardo","Parque Jardim das Tulipas Incorpora","12.111","72,46662935"
"7391306","Demonte, Eduardo","MRV Engenharia e Representações S A","3.060","78,92953088"
"7391313","Demonte, Eduardo","Parqueluz Materiais Elétricos Ltda","758,78","85,8773294"
"7391314","Demonte, Eduardo","Rigava Engenharia e Automação Indus","3.167","80,95635094"
"7391353","Demonte, Eduardo","Hidro Eletrica Irmãos Manhaes Ltda","1.583","80,43255743"
"7391437","Demonte, Eduardo","Katia Cristina dos Santos Pereira &","1.654","87,53756932"
"7391440","Demonte, Eduardo","Pontual Materiais Elétricos Ltda ME","1.215","80,21959932"
"7391443","Demonte, Eduardo","Eletro Irmãos Materiais Elétricos L","1.650","87,82609223"
"7391490","Demonte, Eduardo","Lina Hillman Materiais Elétricos &","1.223","61,52380485"
"7391497","Demonte, Eduardo","Parque Serra Bonita Incorpações SPE","17.224","79,6606873"
"7391547","Demonte, Eduardo","Construmir Comércio e Representação","944,71","90,29331753"
"7391552","Demonte, Eduardo","Triangulina Materiais de Construção","1.628","78,1560824"
"7391553","Demonte, Eduardo","Nova Eletrica Material de Construçã","1.583","80,43255743"
"7391628","Demonte, Eduardo","Macrotec Ltda","857,92","78,17745244"
"7391676","Demonte, Eduardo","Eletronica Nova Ltda ME","961,28","86,14035453"
"7391784","Demonte, Eduardo","Elétrica Futura Ltda","1.565","87,61773313"
"7392096","Demonte, Eduardo","João Jacinto Silva ME","4.025","86,25187585"
"7392125","Demonte, Eduardo","Marilia dos Santos Mota de Almeida","440,35","75,20835699"
"7392182","Demonte, Eduardo","Upcon Spe 10 Empreendimentos Imobil","3.232","72,21366157"
"7392191","Demonte, Eduardo","Plaege Construtora Ltda","1.617","76,95580387"
"7392241","Demonte, Eduardo","Nepomuceno & Barros Ltda","931,09","89,22767939"
"7392244","Demonte, Eduardo","Elétrica Pires Ltda","2.467","99,10426951"
"7392259","Demonte, Eduardo","Pro Inova Tecnologias Sustentáveis","6.715","80,96698243"
"7392297","Demonte, Eduardo","Eletro Padua Ltda","2.365","86,67543162"
"7392302","Demonte, Eduardo","Jessine Leal do Nascimento Eireli","916,25","89,33369714"
"7392311","Demonte, Eduardo","Hidroluz Caratinga Materiais Elétri","2.106","78,04177273"
"7392392","Demonte, Eduardo","Edjane Viana de Sa Soares","975,42","86,89590125"
"7392443","Demonte, Eduardo","E.R. Velani Eletrica","7.304","70,4795689"
"7392811","Demonte, Eduardo","Capital Atacadista da Construção Lt","5.753","72,59898202"
"7392863","Demonte, Eduardo","Monsenhor Suzano Dialogo Empreendim","10.006","84,1827429"
"7392943","Demonte, Eduardo","Elétrica Lumens Ltda","1.892","71,7348897"
"7393003","Demonte, Eduardo","Condominio de Construção do Edifici","4.091","67,09159042"
"7393011","Demonte, Eduardo","Sartori Materiais Eletr, Hidr, Mate","1.519","68,29107672"
"7393014","Demonte, Eduardo","Hi-Top Comércio de Acessórios Eirel","1.108","85,92122601"
"7393025","Demonte, Eduardo","Cyrela Sul 003 Empreend Imobiliario","6.065","76,72338889"
"7393150","Demonte, Eduardo","MRV Engenharia e Participações S A","4.090","77,5712064"
"7393152","Demonte, Eduardo","MRV Prime Projeto MT Q Incorporaçõe","13.185","77,85413461"
"7393191","Demonte, Eduardo","Deposito Conara Limitada","2.603","79,02956861"
"7393248","Demonte, Eduardo","Potência Comercio e Montagem de","2.801","83,50839736"
"7393250","Demonte, Eduardo","Rele Comercio de Materiais Elétrico","2.481","86,27272398"
"7393384","Demonte, Eduardo","Aldo Gallotti Prazeres & Cia Ltda E","911,87","87,15935386"
"7393434","Demonte, Eduardo","Garra Industria de Móveis e Acessór","1.195","88,23233972"
"7393465","Demonte, Eduardo","MRV Prime Projeto Campo Grande F In","9.116","80,23550834"
"7393514","Demonte, Eduardo","VM Click Materiais Elétricos e","1.476","87,3665601"
"7401859","Demonte, Eduardo","Eletrofoco Comercial Eletrica Ltda","1.613","84,93456414"
"7401928","Demonte, Eduardo","Novatechicotes Industria e Comercio","1.579","82,53800355"
"7402134","Demonte, Eduardo","Silver YP Empreendimento Imobiliari","1.107","75,84113332"
"7402209","Demonte, Eduardo","Ipê Telhas e Materiais para Constru","681,35","79,76957511"
"7402219","Demonte, Eduardo","Instalo Solar Ltda","5.940","82,20273781"
"7402333","Demonte, Eduardo","Napie Eletronica Indústria e Comérc","763,87","84,16222656"
"7402468","Demonte, Eduardo","Celetro Caxias Materiais Elétricos","3.054","78,00149289"
"7403998","Demonte, Eduardo","Rocha e Silva Materiais de Constr L","1.645","84,07177548"
"7404147","Demonte, Eduardo","Luminar Materiais Eletricos Ltda","892,66","83,39121278"
"7404356","Demonte, Eduardo","Fernando Roberto Lara ME","2.044","87,39115972"
"7404507","Demonte, Eduardo","MRV Engenharia e Participações SA","2.648","79,94440857"
"7404520","Demonte, Eduardo","MS Instrumentação Industrial Eireli","4.361","80,14381165"
"7406231","Demonte, Eduardo","Nativa Eletricidade Tecnica Ltda","821,1","79,62732919"
"7406254","Demonte, Eduardo","Luzes da Aldeia Iluminação e Bazar","1.591","82,44151468"
"7406754","Demonte, Eduardo","SOS dos Reparos Ltda","1.655","79,95021238"
"7406760","Demonte, Eduardo","CER Serv e Mat Eletricos Eireli","2.496","82,44830253"
"7406797","Demonte, Eduardo","Centro de Distribuição Atos Ltda ME","2.632","83,31262704"
"7406910","Demonte, Eduardo","Lidio Fucks da Veiga Eireli","1.608","89,45522388"
"7406964","Demonte, Eduardo","Jtekt Automotiva Brasil Ltda","707,7","94,84527342"
"7406967","Demonte, Eduardo","Construtora Rio Branco Ltda","1.282","89,10696455"
"7407435","Demonte, Eduardo","Agro Shopping Ltda","2.010","72,06605815"
"7407548","Demonte, Eduardo","Metais Bianca Ind e Comércio Ltda","1.752","89,38574266"
"7407551","Demonte, Eduardo","Eletrica Zan Ltda","3.177","76,52156395"
"7407702","Demonte, Eduardo","Edson Ferragens Ltda","1.612","89,29833918"
"7407708","Demonte, Eduardo","Edilson Ferreira de Andrade Marcear","1.031","87,41718642"
"7407737","Demonte, Eduardo","Athina Ind e Com de Eletro Eletroni","422,68","84,59827766"
"7407848","Demonte, Eduardo","Albano Engenharia e Meio Ambiente E","968,09","87,32349265"
"7407878","Demonte, Eduardo","Comercial Eletrica Dourados Ltda","2.010","71,88748228"
"7407881","Demonte, Eduardo","Flávia C. R. Borges Ferramentas ME","2.399","81,4999333"
"7408230","Demonte, Eduardo","Tecon Tecnologia em Const Ltda","6.469","75,18961002"
"7408286","Demonte, Eduardo","R F Material Eletrico Ltda","1.955","82,43946363"
"7408296","Demonte, Eduardo","S. C. de Matos Borges Aguiar","943,01","87,1475382"
"7408373","Demonte, Eduardo","Apar Construções e Projetos Ltda","937,77","88,81282191"
"7408643","Demonte, Eduardo","MRV Engenharia e Participações S.A","1.320","82,23787345"
"7408648","Demonte, Eduardo","Util Arte Com de Mat Elet Hidr Ltda","",""
"7408687","Demonte, Eduardo","Sinalronda Sinalização Viaria Serv","739,45","82,13131381"
"7408708","Demonte, Eduardo","Geraldo das Dores Xisto Atanazio","1.689","83,77142857"
"7408769","Demonte, Eduardo","Eletro Blindados Dist Mat Elet Ltda","1.880","86,22476118"
"7408771","Demonte, Eduardo","Casa Silvestres Ltda","3.067","83,3199104"
"7408772","Demonte, Eduardo","Brancaglioni & Cia Ltda","1.143","86,75938074"
"7408933","Demonte, Eduardo","Co. W. Coworking Space Gestão de Es","",""
"2200033","Fonseca, Jaqueline","Bombardier Transportation","4.800","90,97265774"
"2200035","Fonseca, Jaqueline","Brascabos Componentes","550","84,16363636"
"2200152","Fonseca, Jaqueline","Hece Máquinas LTDA","10.671","56,49082659"
"2200168","Fonseca, Jaqueline","Indústrias Romi S A","122.768","78,47104634"
"2200183","Fonseca, Jaqueline","Jonfra Automação Industrial","1.397","47,32448416"
"2200233","Fonseca, Jaqueline","M.P.R. Montagens Industriais","413,43","87,87702876"
"2200283","Fonseca, Jaqueline","Sanmina-Sci do Brasil","812,37","93,03150042"
"2200438","Fonseca, Jaqueline","Indústria e Comércio de","15.317","85,28519039"
"2200491","Fonseca, Jaqueline","Bio-Art Equipamentos","13.101","80,44480471"
"2200501","Fonseca, Jaqueline","Carthom S Eletro Metalúrgica","11.494","83,29168748"
"2200587","Fonseca, Jaqueline","Husk EletroMetalúrgica LTDA","742,79","92,5564426"
"2200619","Fonseca, Jaqueline","Sorma Brasil Indústria e","481,58","87,43095644"
"2200657","Fonseca, Jaqueline","Smar Equip. Ind. LTDA em","214,79","92,75105917"
"2200720","Fonseca, Jaqueline","Ghr Indústria e Comércio de","1.796","61,1568729"
"2200838","Fonseca, Jaqueline","Telba Transformadores","829,36","59,35178933"
"2200929","Fonseca, Jaqueline","D. J. P. Automação LTDA EPP","88.700","70,40218958"
"2200987","Fonseca, Jaqueline","Ng Metalúrgica S.A.","1.112","90,12418953"
"2201088","Fonseca, Jaqueline","Engc Engenharia e","2.461","86,97681978"
"2201103","Fonseca, Jaqueline","Viar Painéis Elétricos LTDA","25.024","66,44158977"
"2201217","Fonseca, Jaqueline","Hidral-Mac Industrial LTDA","13.154","81,14352309"
"2201218","Fonseca, Jaqueline","Mar Girius Continental","2.375","84,57671646"
"2201493","Fonseca, Jaqueline","Engemakro Automação e","2.046","51,75756331"
"2201497","Fonseca, Jaqueline","Authomathika Services Automação Ind","10.369","81,42424953"
"2201522","Fonseca, Jaqueline","Metroval Controle de Fluidos","2.521","87,67842266"
"2201727","Fonseca, Jaqueline","Cor Dob Indústria e Comércio","2.792","84,70708727"
"2201751","Fonseca, Jaqueline","Amer Tecnologia em Automação","2.140","87,86535227"
"2201768","Fonseca, Jaqueline","Liteq Indústria e Comércio","5.943","49,60548036"
"2201879","Fonseca, Jaqueline","Kme Automação Comercial e","10.707","80,56424693"
"2202188","Fonseca, Jaqueline","Cold Engenharia Térmica LTDA","2.347","61,31995092"
"2202309","Fonseca, Jaqueline","Peu Eletricidade LTDA","4.524","93,91580353"
"2202658","Fonseca, Jaqueline","Semac Serv. Especializados","1.592","83,24801678"
"2202659","Fonseca, Jaqueline","Gigaclima Refrigeração","4.633","84,95659081"
"2202676","Fonseca, Jaqueline","Sawamura Materiais Elétricos","589,39","64,97225945"
"2202691","Fonseca, Jaqueline","H.L. Equipamentos","14.242","87,42426636"
"2202721","Fonseca, Jaqueline","Tecnal Ind., Com., Import. e","941,54","69,86107866"
"2202749","Fonseca, Jaqueline","Pakmatic do Brasil","2.493","80,62585492"
"2202919","Fonseca, Jaqueline","Inbox Painéis Elétricos","25.487","84,30343262"
"2203296","Fonseca, Jaqueline","Gil Equipamentos Industriais","18.139","64,57025349"
"2203390","Fonseca, Jaqueline","Msp Equipamentos","4.388","79,34291132"
"2204027","Fonseca, Jaqueline","Mausa Sa Equipamentos","19.840","73,19528548"
"2204076","Fonseca, Jaqueline","Ferraz Máquinas e Engenharia","193.346","86,68855078"
"2204296","Fonseca, Jaqueline","Grupioni Equipamentos","10.316","73,6726751"
"2204299","Fonseca, Jaqueline","Rt Sistemas de Automação","5.939","67,53194707"
"2204312","Fonseca, Jaqueline","Lottus Ind., Com. e Manut.","3.525","74,2264561"
"2204551","Fonseca, Jaqueline","D' Mom Máquinas LTDA","44.010","74,1968057"
"2204890","Fonseca, Jaqueline","Jn Inversores de Frequencia","2.903","50,40563864"
"2205007","Fonseca, Jaqueline","Helusa-Automação","4.669","82,5910012"
"2205122","Fonseca, Jaqueline","Refama Máquinas Eireli","11.463","63,93916289"
"2205127","Fonseca, Jaqueline","André Francisco Lavez EPP","861,6","70,25766017"
"2205220","Fonseca, Jaqueline","Ifi Insertec Fornos","20.060","90,32114784"
"2205344","Fonseca, Jaqueline","Status Automação LTDA EPP","15.062","74,06192176"
"2205505","Fonseca, Jaqueline","H.S.E. Eletrônica LTDA ME","1.476","87,07078783"
"2205514","Fonseca, Jaqueline","Neoside Automação e Com. de","712,38","83,70251832"
"2205653","Fonseca, Jaqueline","Valmart Automação Industrial","4.687","78,46964573"
"2205658","Fonseca, Jaqueline","Autroma Máquinas e","8.098","84,35618353"
"2205688","Fonseca, Jaqueline","Caterpillar Brasil LTDA","32.601","93,31686129"
"2205726","Fonseca, Jaqueline","Mp Engenharia LTDA ME","14.174","73,98727783"
"2205749","Fonseca, Jaqueline","Arcelormittal Brasil S.A.","0","X"
"2205782","Fonseca, Jaqueline","Oxipira Automação Ind. e","2.693","83,62800645"
"2205787","Fonseca, Jaqueline","Rjl Eletro Hidráulica LTDA","20.532","70,31234627"
"2205796","Fonseca, Jaqueline","Eletromei Indústria e","1.338","85,38309767"
"2205799","Fonseca, Jaqueline","Milainox Ind. e Com. de","11.017","90,76860236"
"2205878","Fonseca, Jaqueline","Novel Serviços Industriais","8.084","58,41378508"
"2205983","Fonseca, Jaqueline","Ag Tech Painéis LTDA EPP","2.058","50,90290602"
"2206004","Fonseca, Jaqueline","Sina Indústria de Alimentos","773,4","86,42875614"
"2206182","Fonseca, Jaqueline","Eletro Eletrônica Sistemas e","315,95","74,67004273"
"2206205","Fonseca, Jaqueline","E-Projet Sistemas de","3.268","78,02535395"
"2206278","Fonseca, Jaqueline","G T & S Energy Ind. e Com.","1.500","22,34256692"
"2206294","Fonseca, Jaqueline","Nova Smar S/A","1.488","89,89484294"
"2206304","Fonseca, Jaqueline","Zettatecck Projetos","161.998","75,6017813"
"2206417","Fonseca, Jaqueline","Lgs Automação e Engenharia","39.798","69,11469725"
"2206474","Fonseca, Jaqueline","Roberta Goncalves Da Rocha","169,23","63,74756249"
"2206576","Fonseca, Jaqueline","Pakpack Indústria e Comércio","442,21","84,69957712"
"2206630","Fonseca, Jaqueline","Nova Plast Indústria e","967,07","96,80064525"
"2206754","Fonseca, Jaqueline","Fogos Cristal LTDA ME","830","72,76626506"
"2206851","Fonseca, Jaqueline","Ceramica Cristofoletti LTDA","258,38","93,92754857"
"2206867","Fonseca, Jaqueline","Gromos Industria de Elevadores","1.609","85,30197589"
"2206868","Fonseca, Jaqueline","Antônio Estevam Junior","19.486","70,60153883"
"2206892","Fonseca, Jaqueline","Ag Tech Sistemas Eireli EPP","10.194","68,90119484"
"2206969","Fonseca, Jaqueline","Sanfer Usinagem e","13.440","77,32462276"
"2207022","Fonseca, Jaqueline","Rmb-Soluções Industriais","880,02","62,39630917"
"2207147","Fonseca, Jaqueline","Nestlé Brasil LTDA","2.181","94,27831389"
"2207246","Fonseca, Jaqueline","Hyundai Rotem Brasil","2.381","86,55904722"
"2207277","Fonseca, Jaqueline","HVMAX Produtos e Serviços","6.930","89,03818239"
"2207354","Fonseca, Jaqueline","Aml Representação Com. e","20.230","74,72483581"
"2207427","Fonseca, Jaqueline","Zanoti & Marchesin LTDA EPP","13.186","84,98254145"
"2207551","Fonseca, Jaqueline","Multi Drive Comércio","697,77","90,42951116"
"2207595","Fonseca, Jaqueline","Grif Aplicação e Decoração","14.180","86,54648877"
"2207642","Fonseca, Jaqueline","Aplitech Automação e","17.037","75,94023932"
"2207728","Fonseca, Jaqueline","M Guimaraes Engenharia","26.263","75,39709193"
"2207769","Fonseca, Jaqueline","Engegroup Comercio e Serviços de","36.311","82,64605289"
"2207838","Fonseca, Jaqueline","Serbec - Ind. Com. e Aut. de","3.782","57,86985253"
"2207857","Fonseca, Jaqueline","Ggm Engenharia e Automação","188.162","79,138043"
"2207864","Fonseca, Jaqueline","Optimize Automação Ind.,","964,49","44,22440875"
"2207880","Fonseca, Jaqueline","Exatos Ind.e Com. de Component","938,48","82,2819879"
"2207896","Fonseca, Jaqueline","Arcelormittal Gonvarri","16.150","81,15679451"
"2208032","Fonseca, Jaqueline","Luis Daniel V Borges Imp e","2.211","61,27897089"
"2208097","Fonseca, Jaqueline","Smatri Comércio de Peças","1.281","39,17685068"
"2208098","Fonseca, Jaqueline","Tigre Materiais e Soluções","786,8","92,55465175"
"2208146","Fonseca, Jaqueline","GWF Automação Ind. Ltda-ME","1.558","69,73294149"
"2208193","Fonseca, Jaqueline","SGS do Brasil Ltda","9.740","90,83041661"
"2208207","Fonseca, Jaqueline","JMC-Materiais e Serviços para","922","72,52819957"
"2208221","Fonseca, Jaqueline","Everton Cesar Braga-ME","873,01","82,76079312"
"2208271","Fonseca, Jaqueline","IMBB Industria de Soluções","24.712","71,7053415"
"7374276","Fonseca, Jaqueline","Aldoro Ind. de Pos e Pigmentos","49.256","82,61360879"
"7380372","Fonseca, Jaqueline","SPF do Brasil Industria e Com Ltda","",""
"7381205","Fonseca, Jaqueline","Ts Comercio e Serviços Ltda-Me","310,25","78,910556"
"7381773","Fonseca, Jaqueline","Nestlé Brasil LTDA","53.879","89,98260553"
"7381807","Fonseca, Jaqueline","Victor Renato Nalini-ME","3.118","71,64058967"
"7383175","Fonseca, Jaqueline","Aliene Guedes Nascimento","1.194","92,94289137"
"7383684","Fonseca, Jaqueline","Total Health do Brasil Eireli","1.279","78,41817187"
"7384045","Fonseca, Jaqueline","Rodrigo Leal de Moraes-ME","6.422","69,91928916"
"7384060","Fonseca, Jaqueline","Forte Soluções Eletricas e Eletroni","3.218","86,97345034"
"7384659","Fonseca, Jaqueline","Automativa Automação Industrial","5.868","60,54724113"
"7385112","Fonseca, Jaqueline","Grandfood Industria e Comércio Ltda","4.162","94,46129079"
"7385809","Fonseca, Jaqueline","Drivemax Sistemas de Automação Ltda","12.611","67,063875"
"7386921","Fonseca, Jaqueline","Americana Sist de Ident para","870,81","64,76958234"
"7387161","Fonseca, Jaqueline","Authomathika Services Automação Ltd","9.784","98,81909843"
"7387164","Fonseca, Jaqueline","Usinagem Paulista Ltda ME","704,02","79,21649953"
"7387219","Fonseca, Jaqueline","Iochpe-Maxion S.A.","666,6","85,30453045"
"7388516","Fonseca, Jaqueline","Apti Alimentos Ltda","1.707","95,67502637"
"7388622","Fonseca, Jaqueline","Alphatech Ferramentaria Limeira Ltd","897,92","86,09341589"
"7390079","Fonseca, Jaqueline","Sba Manutenção Industrial Ltda","950,64","87,52103846"
